incident_id,date,year,month,day,country,region,city,attack_type,target_type,perpetrator_group,killed,wounded,total_casualties,attack_success,property_damage,notes
PAK-01089,2021-10-12,2021,10,12,Pakistan,Gilgit-Baltistan,Chilas,Mortar Attack,Political Party,Al-Qaeda,6,7,13,No,Minor,"Mortar Attack targeting political party in Chilas, Gilgit-Baltistan."
PAK-01093,2021-11-21,2021,11,21,Pakistan,FATA/Tribal Areas,South Waziristan,IED,Journalists,TTP,5,14,19,Yes,Moderate,"IED targeting journalists in South Waziristan, FATA/Tribal Areas."
PAK-01096,2022-02-09,2022,2,9,Pakistan,Khyber Pakhtunkhwa,Mardan,Assassination,Hospital,BLA,2,1,3,Yes,Moderate,"Assassination targeting hospital in Mardan, Khyber Pakhtunkhwa."
PAK-01095,2022-02-26,2022,2,26,Pakistan,Balochistan,Quetta,Ambush,Government Officials,IS-K,1,1,2,Yes,Unknown,"Ambush targeting government officials in Quetta, Balochistan."
PAK-01108,2022-03-04,2022,3,4,Pakistan,FATA/Tribal Areas,South Waziristan,Sectarian Violence,Foreign Nationals,BLA,11,20,31,Yes,None,"Sectarian Violence targeting foreign nationals in South Waziristan, FATA/Tribal Areas."
PAK-01101,2022-03-12,2022,3,12,Pakistan,FATA/Tribal Areas,North Waziristan,Grenade Attack,Civilians,IS-K,0,2,2,Yes,Minor,"Grenade Attack targeting civilians in North Waziristan, FATA/Tribal Areas."
PAK-01098,2022-03-24,2022,3,24,Pakistan,FATA/Tribal Areas,Kurram,Political Violence,Journalists,BLA,11,28,39,Yes,None,"Political Violence targeting journalists in Kurram, FATA/Tribal Areas."
PAK-01094,2022-05-06,2022,5,6,Pakistan,FATA/Tribal Areas,Kurram,Militant Attack,Hospital,IS-K,36,107,143,Yes,Major,"Militant Attack targeting hospital in Kurram, FATA/Tribal Areas."
PAK-01103,2022-05-24,2022,5,24,Pakistan,Punjab,Jhang,Sectarian Violence,School,IS-K,14,43,57,No,None,"Sectarian Violence targeting school in Jhang, Punjab."
PAK-01105,2022-07-11,2022,7,11,Pakistan,Khyber Pakhtunkhwa,Dir,Ethnic Violence,Judges/Lawyers,IS-K,37,45,82,No,None,"Ethnic Violence targeting judges/lawyers in Dir, Khyber Pakhtunkhwa."
PAK-01107,2022-08-08,2022,8,8,Pakistan,Sindh,Larkana,Bombing,Civilians,IS-K,26,41,67,Yes,Moderate,"Bombing targeting civilians in Larkana, Sindh."
PAK-01097,2022-09-07,2022,9,7,Pakistan,FATA/Tribal Areas,Mohmand,Armed Assault,Paramilitary,TTP,14,4,18,No,None,"Armed Assault targeting paramilitary in Mohmand, FATA/Tribal Areas."
PAK-01100,2022-10-02,2022,10,2,Pakistan,FATA/Tribal Areas,Khyber,Ambush,Civilians,IS-K,20,3,23,Yes,Unknown,"Ambush targeting civilians in Khyber, FATA/Tribal Areas."
PAK-01104,2022-11-02,2022,11,2,Pakistan,Balochistan,Khuzdar,Sectarian Violence,Paramilitary,BLF,30,54,84,Yes,Moderate,"Sectarian Violence targeting paramilitary in Khuzdar, Balochistan."
PAK-01106,2022-11-06,2022,11,6,Pakistan,Punjab,Faisalabad,Suicide Bombing,School,Al-Qaeda,57,75,132,Yes,Unknown,"Suicide Bombing targeting school in Faisalabad, Punjab."
PAK-01099,2022-11-11,2022,11,11,Pakistan,FATA/Tribal Areas,Kurram,Suicide Bombing,Civilians,BLA,49,123,172,Yes,None,"Suicide Bombing targeting civilians in Kurram, FATA/Tribal Areas."
PAK-01102,2022-11-30,2022,11,30,Pakistan,Balochistan,Kalat,Military Operation,Mosque/Shrine,TTP,25,70,95,Yes,Major,"Military Operation targeting mosque/shrine in Kalat, Balochistan."
PAK-01122,2023-01-07,2023,1,7,Pakistan,FATA/Tribal Areas,Kurram,IED,Government Officials,BLF,2,3,5,Yes,Major,"IED targeting government officials in Kurram, FATA/Tribal Areas."
PAK-01126,2023-01-09,2023,1,9,Pakistan,Khyber Pakhtunkhwa,Swat,Drone Strike,Civilians,Unknown,4,7,11,No,Minor,"Drone Strike targeting civilians in Swat, Khyber Pakhtunkhwa."
PAK-01119,2023-03-06,2023,3,6,Pakistan,Sindh,Sukkur,Kidnapping,Religious Minority,Al-Qaeda,1,1,2,Yes,Minor,"Kidnapping targeting religious minority in Sukkur, Sindh."
PAK-01137,2023-03-17,2023,3,17,Pakistan,Khyber Pakhtunkhwa,Dir,Rocket Attack,Market/Bazaar,Al-Qaeda,8,5,13,Yes,None,"Rocket Attack targeting market/bazaar in Dir, Khyber Pakhtunkhwa."
PAK-01125,2023-03-26,2023,3,26,Pakistan,Punjab,Multan,Ethnic Violence,Mosque/Shrine,TTP,18,27,45,Yes,Unknown,"Ethnic Violence targeting mosque/shrine in Multan, Punjab."
PAK-01129,2023-04-01,2023,4,1,Pakistan,Khyber Pakhtunkhwa,Mingora,Political Violence,Mosque/Shrine,BLA,4,12,16,Yes,Unknown,"Political Violence targeting mosque/shrine in Mingora, Khyber Pakhtunkhwa."
PAK-01133,2023-04-05,2023,4,5,Pakistan,Sindh,Nawabshah,Rocket Attack,Hospital,Unknown,0,0,0,Yes,Unknown,"Rocket Attack targeting hospital in Nawabshah, Sindh."
PAK-01134,2023-04-06,2023,4,6,Pakistan,Islamabad Capital Territory,Islamabad,Militant Attack,Political Party,BLA,6,5,11,Yes,Major,"Militant Attack targeting political party in Islamabad, Islamabad Capital Territory."
PAK-01117,2023-04-08,2023,4,8,Pakistan,FATA/Tribal Areas,South Waziristan,Mortar Attack,Judges/Lawyers,IS-K,2,1,3,Yes,Moderate,"Mortar Attack targeting judges/lawyers in South Waziristan, FATA/Tribal Areas."
PAK-01124,2023-04-23,2023,4,23,Pakistan,Balochistan,Kalat,Drone Strike,Religious Minority,Al-Qaeda,4,4,8,No,Major,"Drone Strike targeting religious minority in Kalat, Balochistan."
PAK-01130,2023-04-23,2023,4,23,Pakistan,Islamabad Capital Territory,Islamabad,Armed Assault,Police,Unknown,8,3,11,Yes,None,"Armed Assault targeting police in Islamabad, Islamabad Capital Territory."
PAK-01116,2023-04-25,2023,4,25,Pakistan,Punjab,Sargodha,Armed Assault,Foreign Nationals,Al-Qaeda,4,0,4,Yes,None,"Armed Assault targeting foreign nationals in Sargodha, Punjab."
PAK-01136,2023-05-07,2023,5,7,Pakistan,Khyber Pakhtunkhwa,Dir,Grenade Attack,Paramilitary,Al-Qaeda,0,3,3,Yes,None,"Grenade Attack targeting paramilitary in Dir, Khyber Pakhtunkhwa."
PAK-01138,2023-05-12,2023,5,12,Pakistan,Balochistan,Mastung,Drone Strike,Paramilitary,Unknown,12,34,46,Yes,Moderate,"Drone Strike targeting paramilitary in Mastung, Balochistan."
PAK-01135,2023-05-16,2023,5,16,Pakistan,FATA/Tribal Areas,South Waziristan,Military Operation,Judges/Lawyers,BLA,4,5,9,No,Minor,"Military Operation targeting judges/lawyers in South Waziristan, FATA/Tribal Areas."
PAK-01118,2023-06-05,2023,6,5,Pakistan,Azad Kashmir,Muzaffarabad,Suicide Bombing,School,TTP,19,3,22,Yes,Moderate,"Suicide Bombing targeting school in Muzaffarabad, Azad Kashmir."
PAK-01109,2023-07-17,2023,7,17,Pakistan,Balochistan,Gwadar,Drone Strike,Infrastructure,IS-K,18,4,22,Yes,Minor,"Drone Strike targeting infrastructure in Gwadar, Balochistan."
PAK-01113,2023-07-26,2023,7,26,Pakistan,Khyber Pakhtunkhwa,Kohat,Bombing,Military/Security Forces,BLF,10,8,18,Yes,Unknown,"Bombing targeting military/security forces in Kohat, Khyber Pakhtunkhwa."
PAK-01114,2023-08-01,2023,8,1,Pakistan,Gilgit-Baltistan,Gilgit,Mortar Attack,Military/Security Forces,TTP,7,3,10,Yes,Moderate,"Mortar Attack targeting military/security forces in Gilgit, Gilgit-Baltistan."
PAK-01128,2023-08-14,2023,8,14,Pakistan,FATA/Tribal Areas,North Waziristan,Ethnic Violence,Judges/Lawyers,Al-Qaeda,22,6,28,Yes,None,"Ethnic Violence targeting judges/lawyers in North Waziristan, FATA/Tribal Areas."
PAK-01120,2023-09-08,2023,9,8,Pakistan,Punjab,Sargodha,Armed Assault,Market/Bazaar,Al-Qaeda,16,42,58,No,Moderate,"Armed Assault targeting market/bazaar in Sargodha, Punjab."
PAK-01132,2023-09-11,2023,9,11,Pakistan,Sindh,Larkana,Armed Assault,Market/Bazaar,Unknown,23,34,57,Yes,Minor,"Armed Assault targeting market/bazaar in Larkana, Sindh."
PAK-01111,2023-09-13,2023,9,13,Pakistan,Punjab,Sialkot,Mortar Attack,Mosque/Shrine,IS-K,0,3,3,Yes,Moderate,"Mortar Attack targeting mosque/shrine in Sialkot, Punjab."
PAK-01139,2023-09-23,2023,9,23,Pakistan,Sindh,Larkana,Bombing,Foreign Nationals,BLA,23,42,65,Yes,Unknown,"Bombing targeting foreign nationals in Larkana, Sindh."
PAK-01127,2023-10-09,2023,10,9,Pakistan,Balochistan,Quetta,Military Operation,Ethnic Group,BLA,19,7,26,Yes,Major,"Military Operation targeting ethnic group in Quetta, Balochistan."
PAK-01121,2023-10-13,2023,10,13,Pakistan,Islamabad Capital Territory,Islamabad,IED,School,BLA,3,5,8,Yes,Minor,"IED targeting school in Islamabad, Islamabad Capital Territory."
PAK-01110,2023-10-21,2023,10,21,Pakistan,Gilgit-Baltistan,Skardu,Armed Assault,School,Unknown,20,9,29,No,Major,"Armed Assault targeting school in Skardu, Gilgit-Baltistan."
PAK-01112,2023-10-30,2023,10,30,Pakistan,Punjab,Rawalpindi,Armed Assault,Ethnic Group,IS-K,20,41,61,Yes,Unknown,"Armed Assault targeting ethnic group in Rawalpindi, Punjab."
PAK-01123,2023-10-30,2023,10,30,Pakistan,Sindh,Hyderabad,Military Operation,Civilians,BLA,16,52,68,Yes,Unknown,"Military Operation targeting civilians in Hyderabad, Sindh."
PAK-01115,2023-11-10,2023,11,10,Pakistan,Balochistan,Mastung,Ethnic Violence,Government Officials,Al-Qaeda,21,63,84,Yes,Moderate,"Ethnic Violence targeting government officials in Mastung, Balochistan."
PAK-01131,2023-11-14,2023,11,14,Pakistan,Balochistan,Gwadar,IED,Civilians,BLA,8,28,36,Yes,Major,"IED targeting civilians in Gwadar, Balochistan."
PAK-01140,2023-12-04,2023,12,4,Pakistan,Islamabad Capital Territory,Islamabad,Ambush,Military/Security Forces,IS-K,14,14,28,No,Moderate,"Ambush targeting military/security forces in Islamabad, Islamabad Capital Territory."
PAK-01165,2024-01-05,2024,1,5,Pakistan,Punjab,Lahore,Grenade Attack,Religious Minority,BLF,7,8,15,No,Moderate,"Grenade Attack targeting religious minority in Lahore, Punjab."
PAK-01156,2024-01-28,2024,1,28,Pakistan,Khyber Pakhtunkhwa,Kohat,Military Operation,Infrastructure,TTP,10,32,42,Yes,Unknown,"Military Operation targeting infrastructure in Kohat, Khyber Pakhtunkhwa."
PAK-01151,2024-02-19,2024,2,19,Pakistan,Khyber Pakhtunkhwa,Kohat,Drone Strike,Political Party,BLF,26,55,81,Yes,Major,"Drone Strike targeting political party in Kohat, Khyber Pakhtunkhwa."
PAK-01161,2024-03-13,2024,3,13,Pakistan,Punjab,Rawalpindi,Political Violence,Religious Minority,Unknown,1,2,3,Yes,Minor,"Political Violence targeting religious minority in Rawalpindi, Punjab."
PAK-01158,2024-03-19,2024,3,19,Pakistan,Balochistan,Quetta,Military Operation,Mosque/Shrine,TTP,7,0,7,Yes,None,"Military Operation targeting mosque/shrine in Quetta, Balochistan."
PAK-01147,2024-03-20,2024,3,20,Pakistan,Khyber Pakhtunkhwa,Kohat,Assassination,Foreign Nationals,BLA,5,17,22,No,Moderate,"Assassination targeting foreign nationals in Kohat, Khyber Pakhtunkhwa."
PAK-01141,2024-04-09,2024,4,9,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan,Political Violence,Foreign Nationals,IS-K,12,5,17,No,Major,"Political Violence targeting foreign nationals in Dera Ismail Khan, Khyber Pakhtunkhwa."
PAK-01148,2024-04-22,2024,4,22,Pakistan,FATA/Tribal Areas,Kurram,Sectarian Violence,Judges/Lawyers,Al-Qaeda,7,9,16,Yes,Moderate,"Sectarian Violence targeting judges/lawyers in Kurram, FATA/Tribal Areas."
PAK-01145,2024-05-30,2024,5,30,Pakistan,Balochistan,Dera Bugti,Kidnapping,Hospital,BLF,1,1,2,Yes,None,"Kidnapping targeting hospital in Dera Bugti, Balochistan."
PAK-01149,2024-06-03,2024,6,3,Pakistan,FATA/Tribal Areas,Orakzai,Ethnic Violence,Judges/Lawyers,BLF,7,8,15,Yes,Minor,"Ethnic Violence targeting judges/lawyers in Orakzai, FATA/Tribal Areas."
PAK-01142,2024-06-27,2024,6,27,Pakistan,Khyber Pakhtunkhwa,Kohat,Drone Strike,Political Party,BLA,30,86,116,No,Major,"Drone Strike targeting political party in Kohat, Khyber Pakhtunkhwa."
PAK-01154,2024-07-25,2024,7,25,Pakistan,Gilgit-Baltistan,Chilas,Assassination,Hospital,TTP,4,4,8,Yes,Major,"Assassination targeting hospital in Chilas, Gilgit-Baltistan."
PAK-01163,2024-08-01,2024,8,1,Pakistan,Islamabad Capital Territory,Islamabad,Ambush,Journalists,BLF,4,14,18,Yes,Minor,"Ambush targeting journalists in Islamabad, Islamabad Capital Territory."
PAK-01152,2024-08-03,2024,8,3,Pakistan,Balochistan,Dera Bugti,Grenade Attack,Ethnic Group,BLA,6,14,20,No,Major,"Grenade Attack targeting ethnic group in Dera Bugti, Balochistan."
PAK-01146,2024-08-08,2024,8,8,Pakistan,FATA/Tribal Areas,Bajaur,Armed Assault,Police,BLF,10,0,10,Yes,None,"Armed Assault targeting police in Bajaur, FATA/Tribal Areas."
PAK-01144,2024-08-26,2024,8,26,Pakistan,Sindh,Sukkur,Armed Assault,Military/Security Forces,BLF,22,18,40,Yes,Unknown,"Armed Assault targeting military/security forces in Sukkur, Sindh."
PAK-01159,2024-09-15,2024,9,15,Pakistan,Gilgit-Baltistan,Gilgit,Militant Attack,Mosque/Shrine,TTP,32,3,35,Yes,None,"Militant Attack targeting mosque/shrine in Gilgit, Gilgit-Baltistan."
PAK-01160,2024-10-06,2024,10,6,Pakistan,Khyber Pakhtunkhwa,Kohat,Ethnic Violence,Paramilitary,IS-K,16,53,69,Yes,Unknown,"Ethnic Violence targeting paramilitary in Kohat, Khyber Pakhtunkhwa."
PAK-01150,2024-10-10,2024,10,10,Pakistan,Punjab,Sialkot,Assassination,Mosque/Shrine,BLA,2,6,8,Yes,Moderate,"Assassination targeting mosque/shrine in Sialkot, Punjab."
PAK-01164,2024-10-24,2024,10,24,Pakistan,Khyber Pakhtunkhwa,Kohat,Drone Strike,Civilians,Al-Qaeda,13,0,13,Yes,Unknown,"Drone Strike targeting civilians in Kohat, Khyber Pakhtunkhwa."
PAK-01143,2024-11-09,2024,11,9,Pakistan,Punjab,Gujranwala,Rocket Attack,Mosque/Shrine,TTP,9,21,30,Yes,Major,"Rocket Attack targeting mosque/shrine in Gujranwala, Punjab."
PAK-01153,2024-11-10,2024,11,10,Pakistan,Khyber Pakhtunkhwa,Charsadda,Bombing,Judges/Lawyers,TTP,25,17,42,No,Minor,"Bombing targeting judges/lawyers in Charsadda, Khyber Pakhtunkhwa."
PAK-01157,2024-11-23,2024,11,23,Pakistan,FATA/Tribal Areas,Khyber,Military Operation,Religious Minority,IS-K,60,172,232,No,Moderate,"Military Operation targeting religious minority in Khyber, FATA/Tribal Areas."
PAK-01155,2024-11-28,2024,11,28,Pakistan,Gilgit-Baltistan,Hunza,Suicide Bombing,Government Officials,TTP,39,106,145,Yes,Unknown,"Suicide Bombing targeting government officials in Hunza, Gilgit-Baltistan."
PAK-01162,2024-12-07,2024,12,7,Pakistan,FATA/Tribal Areas,Khyber,Sectarian Violence,Paramilitary,BLF,20,37,57,Yes,Unknown,"Sectarian Violence targeting paramilitary in Khyber, FATA/Tribal Areas."
PAK-01180,2025-01-31,2025,1,31,Pakistan,Khyber Pakhtunkhwa,Peshawar,Mortar Attack,Judges/Lawyers,BLA,3,5,8,Yes,Unknown,"Mortar Attack targeting judges/lawyers in Peshawar, Khyber Pakhtunkhwa."
PAK-01178,2025-02-08,2025,2,8,Pakistan,Balochistan,Kalat,Ethnic Violence,Foreign Nationals,TTP,11,18,29,Yes,Minor,"Ethnic Violence targeting foreign nationals in Kalat, Balochistan."
PAK-01169,2025-02-19,2025,2,19,Pakistan,Sindh,Karachi,Suicide Bombing,Military/Security Forces,Unknown,25,29,54,Yes,Major,"Suicide Bombing targeting military/security forces in Karachi, Sindh."
PAK-01191,2025-03-12,2025,3,12,Pakistan,Khyber Pakhtunkhwa,Bannu,Political Violence,Paramilitary,BLA,2,3,5,Yes,Unknown,"Political Violence targeting paramilitary in Bannu, Khyber Pakhtunkhwa."
PAK-01173,2025-04-09,2025,4,9,Pakistan,Balochistan,Gwadar,Sectarian Violence,Political Party,BLF,35,103,138,Yes,None,"Sectarian Violence targeting political party in Gwadar, Balochistan."
PAK-01172,2025-04-11,2025,4,11,Pakistan,Balochistan,Turbat,Drone Strike,Journalists,IS-K,21,25,46,Yes,Major,"Drone Strike targeting journalists in Turbat, Balochistan."
PAK-01189,2025-04-23,2025,4,23,Pakistan,Khyber Pakhtunkhwa,Kohat,Sectarian Violence,Paramilitary,Unknown,49,91,140,Yes,Moderate,"Sectarian Violence targeting paramilitary in Kohat, Khyber Pakhtunkhwa."
PAK-01183,2025-04-27,2025,4,27,Pakistan,Khyber Pakhtunkhwa,Nowshera,Militant Attack,Foreign Nationals,BLF,32,38,70,Yes,None,"Militant Attack targeting foreign nationals in Nowshera, Khyber Pakhtunkhwa."
PAK-01182,2025-05-19,2025,5,19,Pakistan,Sindh,Karachi,Political Violence,Government Officials,Al-Qaeda,8,4,12,Yes,None,"Political Violence targeting government officials in Karachi, Sindh."
PAK-01185,2025-06-30,2025,6,30,Pakistan,Punjab,Jhang,Assassination,Civilians,BLF,1,5,6,Yes,Major,"Assassination targeting civilians in Jhang, Punjab."
PAK-01184,2025-07-18,2025,7,18,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan,Ethnic Violence,Military/Security Forces,Al-Qaeda,31,6,37,Yes,Minor,"Ethnic Violence targeting military/security forces in Dera Ismail Khan, Khyber Pakhtunkhwa."
PAK-01167,2025-07-21,2025,7,21,Pakistan,Balochistan,Loralai,Assassination,School,Unknown,3,14,17,Yes,Major,"Assassination targeting school in Loralai, Balochistan."
PAK-01186,2025-07-31,2025,7,31,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan,Militant Attack,Government Officials,Al-Qaeda,2,3,5,Yes,Unknown,"Militant Attack targeting government officials in Dera Ismail Khan, Khyber Pakhtunkhwa."
PAK-01170,2025-08-04,2025,8,4,Pakistan,Islamabad Capital Territory,Islamabad,Militant Attack,Market/Bazaar,TTP,13,24,37,No,None,"Militant Attack targeting market/bazaar in Islamabad, Islamabad Capital Territory."
PAK-01187,2025-08-13,2025,8,13,Pakistan,Khyber Pakhtunkhwa,Peshawar,Militant Attack,Police,TTP,5,4,9,Yes,None,"Militant Attack targeting police in Peshawar, Khyber Pakhtunkhwa."
PAK-01179,2025-08-30,2025,8,30,Pakistan,Gilgit-Baltistan,Chilas,Ethnic Violence,Police,Al-Qaeda,8,18,26,No,Moderate,"Ethnic Violence targeting police in Chilas, Gilgit-Baltistan."
PAK-01175,2025-08-31,2025,8,31,Pakistan,Balochistan,Khuzdar,Military Operation,Mosque/Shrine,IS-K,39,105,144,Yes,Moderate,"Military Operation targeting mosque/shrine in Khuzdar, Balochistan."
PAK-01188,2025-09-03,2025,9,3,Pakistan,Balochistan,Mastung,Militant Attack,Hospital,IS-K,40,50,90,Yes,None,"Militant Attack targeting hospital in Mastung, Balochistan."
PAK-01177,2025-10-04,2025,10,4,Pakistan,Balochistan,Turbat,Armed Assault,Paramilitary,IS-K,2,9,11,Yes,Minor,"Armed Assault targeting paramilitary in Turbat, Balochistan."
PAK-01174,2025-10-18,2025,10,18,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan,Suicide Bombing,Religious Minority,TTP,51,104,155,Yes,None,"Suicide Bombing targeting religious minority in Dera Ismail Khan, Khyber Pakhtunkhwa."
PAK-01176,2025-10-19,2025,10,19,Pakistan,Azad Kashmir,Mirpur,IED,Ethnic Group,BLF,13,4,17,Yes,Unknown,"IED targeting ethnic group in Mirpur, Azad Kashmir."
PAK-01168,2025-10-29,2025,10,29,Pakistan,Sindh,Larkana,Kidnapping,School,IS-K,2,5,7,No,Moderate,"Kidnapping targeting school in Larkana, Sindh."
PAK-01181,2025-11-09,2025,11,9,Pakistan,Balochistan,Quetta,Militant Attack,Paramilitary,TTP,38,115,153,Yes,None,"Militant Attack targeting paramilitary in Quetta, Balochistan."
PAK-01171,2025-11-20,2025,11,20,Pakistan,Balochistan,Turbat,Suicide Bombing,Government Officials,BLF,52,155,207,Yes,Minor,"Suicide Bombing targeting government officials in Turbat, Balochistan."
PAK-01166,2025-12-02,2025,12,2,Pakistan,Gilgit-Baltistan,Skardu,Grenade Attack,Journalists,Al-Qaeda,1,2,3,Yes,Unknown,"Grenade Attack targeting journalists in Skardu, Gilgit-Baltistan."
PAK-01190,2025-12-24,2025,12,24,Pakistan,Sindh,Mirpur Khas,Rocket Attack,Market/Bazaar,Al-Qaeda,4,10,14,Yes,None,"Rocket Attack targeting market/bazaar in Mirpur Khas, Sindh."
PAK-01198,2026-01-08,2026,1,8,Pakistan,Balochistan,Khuzdar,Ethnic Violence,Ethnic Group,Unknown,16,8,24,Yes,Moderate,"Ethnic Violence targeting ethnic group in Khuzdar, Balochistan."
PAK-01192,2026-01-19,2026,1,19,Pakistan,Balochistan,Dera Bugti,Sectarian Violence,Civilians,BLA,48,36,84,No,Major,"Sectarian Violence targeting civilians in Dera Bugti, Balochistan."
PAK-01205,2026-01-23,2026,1,23,Pakistan,FATA/Tribal Areas,South Waziristan,Ambush,School,TTP,12,34,46,Yes,Moderate,"Ambush targeting school in South Waziristan, FATA/Tribal Areas."
PAK-01202,2026-02-02,2026,2,2,Pakistan,FATA/Tribal Areas,Mohmand,Suicide Bombing,Government Officials,BLA,75,80,155,Yes,Moderate,"Suicide Bombing targeting government officials in Mohmand, FATA/Tribal Areas."
PAK-01203,2026-03-17,2026,3,17,Pakistan,Balochistan,Kalat,Military Operation,Religious Minority,IS-K,43,44,87,No,None,"Military Operation targeting religious minority in Kalat, Balochistan."
PAK-01206,2026-04-15,2026,4,15,Pakistan,Khyber Pakhtunkhwa,Mardan,Drone Strike,Civilians,Al-Qaeda,3,3,6,Yes,Moderate,"Drone Strike targeting civilians in Mardan, Khyber Pakhtunkhwa."
PAK-01200,2026-05-16,2026,5,16,Pakistan,Balochistan,Quetta,Armed Assault,Hospital,Al-Qaeda,22,41,63,Yes,Major,"Armed Assault targeting hospital in Quetta, Balochistan."
PAK-01208,2026-07-08,2026,7,8,Pakistan,Punjab,Sialkot,Military Operation,Hospital,Al-Qaeda,4,5,9,Yes,Minor,"Military Operation targeting hospital in Sialkot, Punjab."
PAK-01196,2026-08-07,2026,8,7,Pakistan,Balochistan,Kalat,Sectarian Violence,Military/Security Forces,BLA,48,111,159,Yes,None,"Sectarian Violence targeting military/security forces in Kalat, Balochistan."
PAK-01194,2026-08-16,2026,8,16,Pakistan,Khyber Pakhtunkhwa,Kohat,Ethnic Violence,Paramilitary,TTP,25,49,74,Yes,Minor,"Ethnic Violence targeting paramilitary in Kohat, Khyber Pakhtunkhwa."
PAK-01201,2026-09-03,2026,9,3,Pakistan,Punjab,Lahore,Drone Strike,Military/Security Forces,BLF,2,5,7,Yes,Unknown,"Drone Strike targeting military/security forces in Lahore, Punjab."
PAK-01195,2026-10-05,2026,10,5,Pakistan,Sindh,Hyderabad,Political Violence,Police,Unknown,5,1,6,Yes,None,"Political Violence targeting police in Hyderabad, Sindh."
PAK-01197,2026-10-21,2026,10,21,Pakistan,Khyber Pakhtunkhwa,Charsadda,Ethnic Violence,Hospital,Al-Qaeda,30,54,84,Yes,Unknown,"Ethnic Violence targeting hospital in Charsadda, Khyber Pakhtunkhwa."
PAK-01204,2026-10-24,2026,10,24,Pakistan,FATA/Tribal Areas,South Waziristan,Suicide Bombing,Political Party,Unknown,69,112,181,Yes,Unknown,"Suicide Bombing targeting political party in South Waziristan, FATA/Tribal Areas."
