new_id,source,date,year,month,day,country,region,city,attack_type,target_type,perpetrator_group,killed,wounded,total_casualties,attack_success,property_damage,notes
INC-01538,PAK,8/4/2018,2018,8,4,Pakistan,Islamabad Capital Territory,Islamabad,Militant Attack,Journalists,TTP,39,91,130,Yes,Minor,"Militant Attack targeting journalists in Islamabad, Islamabad Capital Territory."
INC-01539,PAK,8/7/2018,2018,8,7,Pakistan,FATA/Tribal Areas,North Waziristan,Ethnic Violence,Mosque/Shrine,TTP,10,4,14,Yes,Major,"Ethnic Violence targeting mosque/shrine in North Waziristan, FATA/Tribal Areas."
INC-01540,PAK,9/2/2018,2018,9,2,Pakistan,FATA/Tribal Areas,Orakzai,Assassination,Infrastructure,IS-K,4,14,18,Yes,,"Assassination targeting infrastructure in Orakzai, FATA/Tribal Areas."
INC-01541,PAK,9/19/2018,2018,9,19,Pakistan,Khyber Pakhtunkhwa,Peshawar,Suicide Bombing,Civilians,Lashkar-e-Jhangvi,42,26,68,No,Major,"Suicide Bombing targeting civilians in Peshawar, Khyber Pakhtunkhwa."
INC-01542,PAK,9/28/2018,2018,9,28,Pakistan,Punjab,Faisalabad,Kidnapping,Paramilitary,Unknown,0,5,5,Yes,Moderate,"Kidnapping targeting paramilitary in Faisalabad, Punjab."
INC-01543,PAK,10/11/2018,2018,10,11,Pakistan,FATA/Tribal Areas,Khyber,Kidnapping,Military/Security Forces,Al-Qaeda,1,7,8,Yes,Moderate,"Kidnapping targeting military/security forces in Khyber, FATA/Tribal Areas."
INC-01544,PAK,10/13/2018,2018,10,13,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan,Grenade Attack,Military/Security Forces,IS-K,0,2,2,Yes,Minor,"Grenade Attack targeting military/security forces in Dera Ismail Khan, Khyber Pakhtunkhwa."
INC-01545,PAK,10/16/2018,2018,10,16,Pakistan,Khyber Pakhtunkhwa,Charsadda,Mortar Attack,Government Officials,IS-K,2,7,9,No,Minor,"Mortar Attack targeting government officials in Charsadda, Khyber Pakhtunkhwa."
INC-01546,PAK,11/6/2018,2018,11,6,Pakistan,Sindh,Karachi,Mortar Attack,Civilians,BLA,1,0,1,Yes,Major,"Mortar Attack targeting civilians in Karachi, Sindh."
INC-01547,PAK,11/6/2018,2018,11,6,Pakistan,FATA/Tribal Areas,Mohmand,Suicide Bombing,Market/Bazaar,Al-Qaeda,28,71,99,Yes,Major,"Suicide Bombing targeting market/bazaar in Mohmand, FATA/Tribal Areas."
INC-01548,PAK,11/20/2018,2018,11,20,Pakistan,FATA/Tribal Areas,Orakzai,Sectarian Violence,Civilians,TTP,43,88,131,Yes,Moderate,"Sectarian Violence targeting civilians in Orakzai, FATA/Tribal Areas."
INC-01549,PAK,11/28/2018,2018,11,28,Pakistan,FATA/Tribal Areas,Orakzai,Kidnapping,Mosque/Shrine,Lashkar-e-Jhangvi,1,2,3,Yes,Moderate,"Kidnapping targeting mosque/shrine in Orakzai, FATA/Tribal Areas."
INC-01550,PAK,11/28/2018,2018,11,28,Pakistan,Islamabad Capital Territory,Islamabad,Ethnic Violence,Journalists,IS-K,4,11,15,Yes,Moderate,"Ethnic Violence targeting journalists in Islamabad, Islamabad Capital Territory."
INC-01551,PAK,12/3/2018,2018,12,3,Pakistan,Sindh,Hyderabad,Ambush,Political Party,BLA,1,8,9,No,Unknown,"Ambush targeting political party in Hyderabad, Sindh."
INC-01552,PAK,12/21/2018,2018,12,21,Pakistan,Balochistan,Mastung,Military Operation,Religious Minority,IS-K,6,17,23,Yes,Unknown,"Military Operation targeting religious minority in Mastung, Balochistan."
INC-01553,PAK,12/31/2018,2018,12,31,Pakistan,Sindh,Karachi,Ambush,Paramilitary,Unknown,12,16,28,Yes,,"Ambush targeting paramilitary in Karachi, Sindh."
INC-01554,PAK,2/15/2019,2019,2,15,Pakistan,Balochistan,Khuzdar,IED,School,Lashkar-e-Jhangvi,12,22,34,Yes,Major,"IED targeting school in Khuzdar, Balochistan."
INC-01555,PAK,2/18/2019,2019,2,18,Pakistan,Khyber Pakhtunkhwa,Peshawar,Assassination,Hospital,Lashkar-e-Jhangvi,1,7,8,Yes,Minor,"Assassination targeting hospital in Peshawar, Khyber Pakhtunkhwa."
INC-01556,PAK,3/8/2019,2019,3,8,Pakistan,Sindh,Sukkur,Ethnic Violence,Mosque/Shrine,BLA,26,45,71,Yes,,"Ethnic Violence targeting mosque/shrine in Sukkur, Sindh."
INC-01557,PAK,3/20/2019,2019,3,20,Pakistan,Khyber Pakhtunkhwa,Mingora,Militant Attack,Mosque/Shrine,Lashkar-e-Jhangvi,40,9,49,Yes,Major,"Militant Attack targeting mosque/shrine in Mingora, Khyber Pakhtunkhwa."
INC-01558,PAK,4/21/2019,2019,4,21,Pakistan,Balochistan,Khuzdar,Assassination,Ethnic Group,TTP,1,3,4,Yes,Minor,"Assassination targeting ethnic group in Khuzdar, Balochistan."
INC-01559,PAK,7/4/2019,2019,7,4,Pakistan,FATA/Tribal Areas,Khyber,Mortar Attack,Ethnic Group,IS-K,5,9,14,Yes,Major,"Mortar Attack targeting ethnic group in Khyber, FATA/Tribal Areas."
INC-01560,PAK,7/15/2019,2019,7,15,Pakistan,Balochistan,Pishin,Armed Assault,Religious Minority,TTP,19,50,69,Yes,,"Armed Assault targeting religious minority in Pishin, Balochistan."
INC-01561,PAK,10/19/2019,2019,10,19,Pakistan,Balochistan,Loralai,Ambush,Ethnic Group,Unknown,5,3,8,Yes,Moderate,"Ambush targeting ethnic group in Loralai, Balochistan."
INC-01562,PAK,1/20/2020,2020,1,20,Pakistan,Balochistan,Loralai,Sectarian Violence,Paramilitary,TTP,19,29,48,Yes,Major,"Sectarian Violence targeting paramilitary in Loralai, Balochistan."
INC-01563,PAK,2/1/2020,2020,2,1,Pakistan,FATA/Tribal Areas,Kurram,Sectarian Violence,Infrastructure,Lashkar-e-Jhangvi,4,12,16,No,Moderate,"Sectarian Violence targeting infrastructure in Kurram, FATA/Tribal Areas."
INC-01564,PAK,2/9/2020,2020,2,9,Pakistan,Sindh,Nawabshah,Ethnic Violence,Military/Security Forces,Lashkar-e-Jhangvi,39,25,64,Yes,Unknown,"Ethnic Violence targeting military/security forces in Nawabshah, Sindh."
INC-01565,PAK,3/26/2020,2020,3,26,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan,Sectarian Violence,Judges/Lawyers,Unknown,36,99,135,Yes,Minor,"Sectarian Violence targeting judges/lawyers in Dera Ismail Khan, Khyber Pakhtunkhwa."
INC-01566,PAK,5/5/2020,2020,5,5,Pakistan,Gilgit-Baltistan,Hunza,Ambush,Police,Lashkar-e-Jhangvi,2,11,13,Yes,Unknown,"Ambush targeting police in Hunza, Gilgit-Baltistan."
INC-01567,PAK,6/1/2020,2020,6,1,Pakistan,FATA/Tribal Areas,South Waziristan,Assassination,Government Officials,BLA,4,2,6,No,Major,"Assassination targeting government officials in South Waziristan, FATA/Tribal Areas."
INC-01568,PAK,6/3/2020,2020,6,3,Pakistan,Sindh,Hyderabad,Sectarian Violence,Military/Security Forces,BLA,25,2,27,No,Unknown,"Sectarian Violence targeting military/security forces in Hyderabad, Sindh."
INC-01569,PAK,6/9/2020,2020,6,9,Pakistan,Sindh,Larkana,Assassination,Ethnic Group,BLA,5,19,24,Yes,Major,"Assassination targeting ethnic group in Larkana, Sindh."
INC-01570,PAK,7/23/2020,2020,7,23,Pakistan,Khyber Pakhtunkhwa,Swat,Armed Assault,Hospital,Al-Qaeda,6,18,24,No,Minor,"Armed Assault targeting hospital in Swat, Khyber Pakhtunkhwa."
INC-01571,PAK,7/24/2020,2020,7,24,Pakistan,Khyber Pakhtunkhwa,Mardan,Kidnapping,Civilians,Al-Qaeda,1,3,4,Yes,Moderate,"Kidnapping targeting civilians in Mardan, Khyber Pakhtunkhwa."
INC-01572,PAK,8/7/2020,2020,8,7,Pakistan,Punjab,Multan,Ambush,Political Party,TTP,3,14,17,Yes,Moderate,"Ambush targeting political party in Multan, Punjab."
INC-01573,PAK,9/12/2020,2020,9,12,Pakistan,FATA/Tribal Areas,Bajaur,Mortar Attack,Military/Security Forces,IS-K,7,4,11,No,,"Mortar Attack targeting military/security forces in Bajaur, FATA/Tribal Areas."
INC-01574,PAK,9/30/2020,2020,9,30,Pakistan,Sindh,Larkana,IED,Foreign Nationals,Al-Qaeda,15,41,56,No,Major,"IED targeting foreign nationals in Larkana, Sindh."
INC-01575,PAK,10/4/2020,2020,10,4,Pakistan,Khyber Pakhtunkhwa,Nowshera,Drone Strike,Judges/Lawyers,Al-Qaeda,12,22,34,Yes,Moderate,"Drone Strike targeting judges/lawyers in Nowshera, Khyber Pakhtunkhwa."
INC-01576,PAK,11/23/2020,2020,11,23,Pakistan,Punjab,Gujranwala,Bombing,Ethnic Group,IS-K,21,57,78,No,,"Bombing targeting ethnic group in Gujranwala, Punjab."
INC-01577,PAK,12/16/2020,2020,12,16,Pakistan,Punjab,Sargodha,Sectarian Violence,Police,IS-K,3,12,15,Yes,Moderate,"Sectarian Violence targeting police in Sargodha, Punjab."
INC-01578,PAK,12/18/2020,2020,12,18,Pakistan,FATA/Tribal Areas,North Waziristan,Grenade Attack,Judges/Lawyers,Al-Qaeda,7,17,24,Yes,Major,"Grenade Attack targeting judges/lawyers in North Waziristan, FATA/Tribal Areas."
INC-01579,PAK,1/9/2021,2021,1,9,Pakistan,Punjab,Gujranwala,Armed Assault,Government Officials,TTP,3,10,13,Yes,Major,"Armed Assault targeting government officials in Gujranwala, Punjab."
INC-01580,PAK,1/14/2021,2021,1,14,Pakistan,Balochistan,Pishin,Militant Attack,Military/Security Forces,BLF,4,0,4,Yes,Moderate,"Militant Attack targeting military/security forces in Pishin, Balochistan."
INC-01581,PAK,1/17/2021,2021,1,17,Pakistan,Khyber Pakhtunkhwa,Nowshera,Armed Assault,Ethnic Group,Al-Qaeda,19,51,70,Yes,Major,"Armed Assault targeting ethnic group in Nowshera, Khyber Pakhtunkhwa."
INC-01582,PAK,2/17/2021,2021,2,17,Pakistan,Sindh,Nawabshah,Ambush,Political Party,BLA,7,2,9,Yes,,"Ambush targeting political party in Nawabshah, Sindh."
INC-01583,PAK,3/5/2021,2021,3,5,Pakistan,FATA/Tribal Areas,North Waziristan,Drone Strike,Journalists,TTP,7,15,22,Yes,Major,"Drone Strike targeting journalists in North Waziristan, FATA/Tribal Areas."
INC-01584,PAK,3/30/2021,2021,3,30,Pakistan,Sindh,Karachi,Political Violence,Religious Minority,Unknown,7,23,30,Yes,Moderate,"Political Violence targeting religious minority in Karachi, Sindh."
INC-01585,PAK,5/18/2021,2021,5,18,Pakistan,Punjab,Jhang,Bombing,Foreign Nationals,IS-K,17,18,35,No,Moderate,"Bombing targeting foreign nationals in Jhang, Punjab."
INC-01586,PAK,9/16/2021,2021,9,16,Pakistan,Gilgit-Baltistan,Skardu,Political Violence,Market/Bazaar,TTP,12,8,20,Yes,Unknown,"Political Violence targeting market/bazaar in Skardu, Gilgit-Baltistan."
INC-01587,PAK,10/5/2021,2021,10,5,Pakistan,FATA/Tribal Areas,Mohmand,Political Violence,Foreign Nationals,IS-K,9,10,19,Yes,Moderate,"Political Violence targeting foreign nationals in Mohmand, FATA/Tribal Areas."
INC-01588,PAK,10/12/2021,2021,10,12,Pakistan,Gilgit-Baltistan,Chilas,Mortar Attack,Political Party,Al-Qaeda,6,7,13,No,Minor,"Mortar Attack targeting political party in Chilas, Gilgit-Baltistan."
INC-01589,PAK,11/21/2021,2021,11,21,Pakistan,FATA/Tribal Areas,South Waziristan,IED,Journalists,TTP,5,14,19,Yes,Moderate,"IED targeting journalists in South Waziristan, FATA/Tribal Areas."
INC-01590,PAK,2/9/2022,2022,2,9,Pakistan,Khyber Pakhtunkhwa,Mardan,Assassination,Hospital,BLA,2,1,3,Yes,Moderate,"Assassination targeting hospital in Mardan, Khyber Pakhtunkhwa."
INC-01591,PAK,2/26/2022,2022,2,26,Pakistan,Balochistan,Quetta,Ambush,Government Officials,IS-K,1,1,2,Yes,Unknown,"Ambush targeting government officials in Quetta, Balochistan."
INC-01592,PAK,3/4/2022,2022,3,4,Pakistan,FATA/Tribal Areas,South Waziristan,Sectarian Violence,Foreign Nationals,BLA,11,20,31,Yes,,"Sectarian Violence targeting foreign nationals in South Waziristan, FATA/Tribal Areas."
INC-01593,PAK,3/12/2022,2022,3,12,Pakistan,FATA/Tribal Areas,North Waziristan,Grenade Attack,Civilians,IS-K,0,2,2,Yes,Minor,"Grenade Attack targeting civilians in North Waziristan, FATA/Tribal Areas."
INC-01594,PAK,3/24/2022,2022,3,24,Pakistan,FATA/Tribal Areas,Kurram,Political Violence,Journalists,BLA,11,28,39,Yes,,"Political Violence targeting journalists in Kurram, FATA/Tribal Areas."
INC-01595,PAK,5/6/2022,2022,5,6,Pakistan,FATA/Tribal Areas,Kurram,Militant Attack,Hospital,IS-K,36,107,143,Yes,Major,"Militant Attack targeting hospital in Kurram, FATA/Tribal Areas."
INC-01596,PAK,5/24/2022,2022,5,24,Pakistan,Punjab,Jhang,Sectarian Violence,School,IS-K,14,43,57,No,,"Sectarian Violence targeting school in Jhang, Punjab."
INC-01597,PAK,7/11/2022,2022,7,11,Pakistan,Khyber Pakhtunkhwa,Dir,Ethnic Violence,Judges/Lawyers,IS-K,37,45,82,No,,"Ethnic Violence targeting judges/lawyers in Dir, Khyber Pakhtunkhwa."
INC-01598,PAK,8/8/2022,2022,8,8,Pakistan,Sindh,Larkana,Bombing,Civilians,IS-K,26,41,67,Yes,Moderate,"Bombing targeting civilians in Larkana, Sindh."
INC-01599,PAK,9/7/2022,2022,9,7,Pakistan,FATA/Tribal Areas,Mohmand,Armed Assault,Paramilitary,TTP,14,4,18,No,,"Armed Assault targeting paramilitary in Mohmand, FATA/Tribal Areas."
INC-01600,PAK,10/2/2022,2022,10,2,Pakistan,FATA/Tribal Areas,Khyber,Ambush,Civilians,IS-K,20,3,23,Yes,Unknown,"Ambush targeting civilians in Khyber, FATA/Tribal Areas."
INC-01601,PAK,11/2/2022,2022,11,2,Pakistan,Balochistan,Khuzdar,Sectarian Violence,Paramilitary,BLF,30,54,84,Yes,Moderate,"Sectarian Violence targeting paramilitary in Khuzdar, Balochistan."
INC-01602,PAK,11/6/2022,2022,11,6,Pakistan,Punjab,Faisalabad,Suicide Bombing,School,Al-Qaeda,57,75,132,Yes,Unknown,"Suicide Bombing targeting school in Faisalabad, Punjab."
INC-01603,PAK,11/11/2022,2022,11,11,Pakistan,FATA/Tribal Areas,Kurram,Suicide Bombing,Civilians,BLA,49,123,172,Yes,,"Suicide Bombing targeting civilians in Kurram, FATA/Tribal Areas."
INC-01604,PAK,11/30/2022,2022,11,30,Pakistan,Balochistan,Kalat,Military Operation,Mosque/Shrine,TTP,25,70,95,Yes,Major,"Military Operation targeting mosque/shrine in Kalat, Balochistan."
INC-01605,PAK,1/7/2023,2023,1,7,Pakistan,FATA/Tribal Areas,Kurram,IED,Government Officials,BLF,2,3,5,Yes,Major,"IED targeting government officials in Kurram, FATA/Tribal Areas."
INC-01606,PAK,1/9/2023,2023,1,9,Pakistan,Khyber Pakhtunkhwa,Swat,Drone Strike,Civilians,Unknown,4,7,11,No,Minor,"Drone Strike targeting civilians in Swat, Khyber Pakhtunkhwa."
INC-01607,PAK,3/6/2023,2023,3,6,Pakistan,Sindh,Sukkur,Kidnapping,Religious Minority,Al-Qaeda,1,1,2,Yes,Minor,"Kidnapping targeting religious minority in Sukkur, Sindh."
INC-01608,PAK,3/17/2023,2023,3,17,Pakistan,Khyber Pakhtunkhwa,Dir,Rocket Attack,Market/Bazaar,Al-Qaeda,8,5,13,Yes,,"Rocket Attack targeting market/bazaar in Dir, Khyber Pakhtunkhwa."
INC-01609,PAK,3/26/2023,2023,3,26,Pakistan,Punjab,Multan,Ethnic Violence,Mosque/Shrine,TTP,18,27,45,Yes,Unknown,"Ethnic Violence targeting mosque/shrine in Multan, Punjab."
INC-01610,PAK,4/1/2023,2023,4,1,Pakistan,Khyber Pakhtunkhwa,Mingora,Political Violence,Mosque/Shrine,BLA,4,12,16,Yes,Unknown,"Political Violence targeting mosque/shrine in Mingora, Khyber Pakhtunkhwa."
INC-01611,PAK,4/5/2023,2023,4,5,Pakistan,Sindh,Nawabshah,Rocket Attack,Hospital,Unknown,0,0,0,Yes,Unknown,"Rocket Attack targeting hospital in Nawabshah, Sindh."
INC-01612,PAK,4/6/2023,2023,4,6,Pakistan,Islamabad Capital Territory,Islamabad,Militant Attack,Political Party,BLA,6,5,11,Yes,Major,"Militant Attack targeting political party in Islamabad, Islamabad Capital Territory."
INC-01613,PAK,4/8/2023,2023,4,8,Pakistan,FATA/Tribal Areas,South Waziristan,Mortar Attack,Judges/Lawyers,IS-K,2,1,3,Yes,Moderate,"Mortar Attack targeting judges/lawyers in South Waziristan, FATA/Tribal Areas."
INC-01614,PAK,4/23/2023,2023,4,23,Pakistan,Balochistan,Kalat,Drone Strike,Religious Minority,Al-Qaeda,4,4,8,No,Major,"Drone Strike targeting religious minority in Kalat, Balochistan."
INC-01615,PAK,4/23/2023,2023,4,23,Pakistan,Islamabad Capital Territory,Islamabad,Armed Assault,Police,Unknown,8,3,11,Yes,,"Armed Assault targeting police in Islamabad, Islamabad Capital Territory."
INC-01616,PAK,4/25/2023,2023,4,25,Pakistan,Punjab,Sargodha,Armed Assault,Foreign Nationals,Al-Qaeda,4,0,4,Yes,,"Armed Assault targeting foreign nationals in Sargodha, Punjab."
INC-01617,PAK,5/7/2023,2023,5,7,Pakistan,Khyber Pakhtunkhwa,Dir,Grenade Attack,Paramilitary,Al-Qaeda,0,3,3,Yes,,"Grenade Attack targeting paramilitary in Dir, Khyber Pakhtunkhwa."
INC-01618,PAK,5/12/2023,2023,5,12,Pakistan,Balochistan,Mastung,Drone Strike,Paramilitary,Unknown,12,34,46,Yes,Moderate,"Drone Strike targeting paramilitary in Mastung, Balochistan."
INC-01619,PAK,5/16/2023,2023,5,16,Pakistan,FATA/Tribal Areas,South Waziristan,Military Operation,Judges/Lawyers,BLA,4,5,9,No,Minor,"Military Operation targeting judges/lawyers in South Waziristan, FATA/Tribal Areas."
INC-01620,PAK,6/5/2023,2023,6,5,Pakistan,Azad Kashmir,Muzaffarabad,Suicide Bombing,School,TTP,19,3,22,Yes,Moderate,"Suicide Bombing targeting school in Muzaffarabad, Azad Kashmir."
INC-01621,PAK,7/17/2023,2023,7,17,Pakistan,Balochistan,Gwadar,Drone Strike,Infrastructure,IS-K,18,4,22,Yes,Minor,"Drone Strike targeting infrastructure in Gwadar, Balochistan."
INC-01622,PAK,7/26/2023,2023,7,26,Pakistan,Khyber Pakhtunkhwa,Kohat,Bombing,Military/Security Forces,BLF,10,8,18,Yes,Unknown,"Bombing targeting military/security forces in Kohat, Khyber Pakhtunkhwa."
INC-01623,PAK,8/1/2023,2023,8,1,Pakistan,Gilgit-Baltistan,Gilgit,Mortar Attack,Military/Security Forces,TTP,7,3,10,Yes,Moderate,"Mortar Attack targeting military/security forces in Gilgit, Gilgit-Baltistan."
INC-01624,PAK,8/14/2023,2023,8,14,Pakistan,FATA/Tribal Areas,North Waziristan,Ethnic Violence,Judges/Lawyers,Al-Qaeda,22,6,28,Yes,,"Ethnic Violence targeting judges/lawyers in North Waziristan, FATA/Tribal Areas."
INC-01625,PAK,9/8/2023,2023,9,8,Pakistan,Punjab,Sargodha,Armed Assault,Market/Bazaar,Al-Qaeda,16,42,58,No,Moderate,"Armed Assault targeting market/bazaar in Sargodha, Punjab."
INC-01626,PAK,9/11/2023,2023,9,11,Pakistan,Sindh,Larkana,Armed Assault,Market/Bazaar,Unknown,23,34,57,Yes,Minor,"Armed Assault targeting market/bazaar in Larkana, Sindh."
INC-01627,PAK,9/13/2023,2023,9,13,Pakistan,Punjab,Sialkot,Mortar Attack,Mosque/Shrine,IS-K,0,3,3,Yes,Moderate,"Mortar Attack targeting mosque/shrine in Sialkot, Punjab."
INC-01628,PAK,9/23/2023,2023,9,23,Pakistan,Sindh,Larkana,Bombing,Foreign Nationals,BLA,23,42,65,Yes,Unknown,"Bombing targeting foreign nationals in Larkana, Sindh."
INC-01629,PAK,10/9/2023,2023,10,9,Pakistan,Balochistan,Quetta,Military Operation,Ethnic Group,BLA,19,7,26,Yes,Major,"Military Operation targeting ethnic group in Quetta, Balochistan."
INC-01630,PAK,10/13/2023,2023,10,13,Pakistan,Islamabad Capital Territory,Islamabad,IED,School,BLA,3,5,8,Yes,Minor,"IED targeting school in Islamabad, Islamabad Capital Territory."
INC-01631,PAK,10/21/2023,2023,10,21,Pakistan,Gilgit-Baltistan,Skardu,Armed Assault,School,Unknown,20,9,29,No,Major,"Armed Assault targeting school in Skardu, Gilgit-Baltistan."
INC-01632,PAK,10/30/2023,2023,10,30,Pakistan,Punjab,Rawalpindi,Armed Assault,Ethnic Group,IS-K,20,41,61,Yes,Unknown,"Armed Assault targeting ethnic group in Rawalpindi, Punjab."
INC-01633,PAK,10/30/2023,2023,10,30,Pakistan,Sindh,Hyderabad,Military Operation,Civilians,BLA,16,52,68,Yes,Unknown,"Military Operation targeting civilians in Hyderabad, Sindh."
INC-01634,PAK,11/10/2023,2023,11,10,Pakistan,Balochistan,Mastung,Ethnic Violence,Government Officials,Al-Qaeda,21,63,84,Yes,Moderate,"Ethnic Violence targeting government officials in Mastung, Balochistan."
INC-01635,PAK,11/14/2023,2023,11,14,Pakistan,Balochistan,Gwadar,IED,Civilians,BLA,8,28,36,Yes,Major,"IED targeting civilians in Gwadar, Balochistan."
INC-01636,PAK,12/4/2023,2023,12,4,Pakistan,Islamabad Capital Territory,Islamabad,Ambush,Military/Security Forces,IS-K,14,14,28,No,Moderate,"Ambush targeting military/security forces in Islamabad, Islamabad Capital Territory."
INC-01637,PAK,1/5/2024,2024,1,5,Pakistan,Punjab,Lahore,Grenade Attack,Religious Minority,BLF,7,8,15,No,Moderate,"Grenade Attack targeting religious minority in Lahore, Punjab."
INC-01638,PAK,1/28/2024,2024,1,28,Pakistan,Khyber Pakhtunkhwa,Kohat,Military Operation,Infrastructure,TTP,10,32,42,Yes,Unknown,"Military Operation targeting infrastructure in Kohat, Khyber Pakhtunkhwa."
INC-01639,PAK,2/19/2024,2024,2,19,Pakistan,Khyber Pakhtunkhwa,Kohat,Drone Strike,Political Party,BLF,26,55,81,Yes,Major,"Drone Strike targeting political party in Kohat, Khyber Pakhtunkhwa."
INC-01640,PAK,3/13/2024,2024,3,13,Pakistan,Punjab,Rawalpindi,Political Violence,Religious Minority,Unknown,1,2,3,Yes,Minor,"Political Violence targeting religious minority in Rawalpindi, Punjab."
INC-01641,PAK,3/19/2024,2024,3,19,Pakistan,Balochistan,Quetta,Military Operation,Mosque/Shrine,TTP,7,0,7,Yes,,"Military Operation targeting mosque/shrine in Quetta, Balochistan."
INC-01642,PAK,3/20/2024,2024,3,20,Pakistan,Khyber Pakhtunkhwa,Kohat,Assassination,Foreign Nationals,BLA,5,17,22,No,Moderate,"Assassination targeting foreign nationals in Kohat, Khyber Pakhtunkhwa."
INC-01643,PAK,4/9/2024,2024,4,9,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan,Political Violence,Foreign Nationals,IS-K,12,5,17,No,Major,"Political Violence targeting foreign nationals in Dera Ismail Khan, Khyber Pakhtunkhwa."
